date,year,month,day,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,GWETROOT,GWETTOP,PRECTOTCORR,PS,QV2M,RH2M,T2M,T2M_MAX,T2M_MIN,T2M_RANGE,WD10M,WS10M,WS2M,insee_dep,department
2000-01-01,2000,1,1,2.61,5.3,0.63,0.65,0.62,101.22,5.96,98.78,6.36,8.96,4.94,4.02,264.4,2.58,1.53,78,Yvelines
2000-01-02,2000,1,2,2.9,4.93,0.62,0.64,0.37,101.45,5.7,98.15,6.11,7.66,5.08,2.58,201.2,3.52,2.37,78,Yvelines
2000-01-03,2000,1,3,2.64,5.14,0.61,0.63,0.32,101.13,5.35,93.98,5.79,7.38,4.67,2.71,204.4,6.23,4.33,78,Yvelines
2000-01-04,2000,1,4,1.66,5.42,0.62,0.65,4.56,100.5,5.88,96.55,6.57,9.7,3.98,5.72,222.0,6.63,4.53,78,Yvelines
2000-01-05,2000,1,5,3.3,5.13,0.61,0.64,0.26,100.6,5.44,97.01,5.36,8.78,3.39,5.39,198.4,4.35,2.95,78,Yvelines
2000-01-06,2000,1,6,2.52,5.14,0.61,0.64,2.14,100.46,5.58,96.8,5.69,8.25,3.9,4.35,208.4,4.87,3.32,78,Yvelines
2000-01-07,2000,1,7,3.14,5.46,0.61,0.63,0.67,100.92,4.83,96.52,3.92,4.59,3.05,1.54,210.7,4.65,3.29,78,Yvelines
2000-01-08,2000,1,8,2.05,5.47,0.61,0.64,2.65,100.59,5.71,98.36,5.83,8.58,2.62,5.96,224.0,3.97,2.57,78,Yvelines
2000-01-09,2000,1,9,4.34,5.49,0.61,0.63,0.19,101.29,4.45,96.06,2.43,5.47,-1.48,6.95,347.9,3.39,2.05,78,Yvelines
2000-01-10,2000,1,10,5.46,5.63,0.61,0.63,0.16,102.21,3.57,93.15,0.3,4.05,-2.57,6.62,25.1,1.51,1.04,78,Yvelines
2000-01-11,2000,1,11,3.04,5.48,0.61,0.63,0.06,102.36,3.13,95.25,-1.77,2.39,-4.15,6.54,203.7,2.73,1.84,78,Yvelines
2000-01-12,2000,1,12,2.59,5.93,0.61,0.63,0.1,101.57,3.03,91.04,-1.38,1.92,-3.85,5.77,191.4,3.92,2.76,78,Yvelines
2000-01-13,2000,1,13,1.64,5.98,0.6,0.63,1.99,100.38,3.35,95.2,-0.93,0.59,-2.87,3.46,195.5,4.12,2.8,78,Yvelines
2000-01-14,2000,1,14,2.5,6.07,0.61,0.63,0.96,100.65,3.9,97.24,0.7,3.51,-0.63,4.14,43.8,2.37,1.47,78,Yvelines
2000-01-15,2000,1,15,6.37,6.08,0.61,0.63,0.11,101.81,3.68,95.21,0.49,4.17,-1.73,5.9,39.8,5.11,3.56,78,Yvelines
2000-01-16,2000,1,16,3.84,6.06,0.61,0.63,0.1,102.28,3.75,95.57,0.59,3.91,-2.45,6.36,34.6,4.35,3.0,78,Yvelines
2000-01-17,2000,1,17,6.51,6.43,0.61,0.63,0.12,102.15,4.55,94.44,3.48,7.97,1.19,6.78,336.3,4.1,2.82,78,Yvelines
2000-01-18,2000,1,18,6.68,6.51,0.61,0.63,0.46,101.74,5.11,95.03,5.06,6.66,3.53,3.13,347.3,5.53,3.82,78,Yvelines
2000-01-19,2000,1,19,6.03,6.76,0.61,0.63,0.33,101.92,4.4,92.15,3.45,6.15,0.91,5.24,16.4,4.47,3.01,78,Yvelines
2000-01-20,2000,1,20,4.38,6.39,0.6,0.62,0.16,101.98,3.95,91.01,2.02,5.77,0.25,5.52,327.8,2.47,1.62,78,Yvelines
2000-01-21,2000,1,21,3.72,6.23,0.6,0.62,0.21,101.69,4.36,94.3,2.59,7.07,-0.21,7.28,334.8,3.59,2.24,78,Yvelines
2000-01-22,2000,1,22,2.37,6.92,0.61,0.64,3.17,100.49,4.57,94.9,3.24,5.84,1.83,4.01,309.4,6.92,4.79,78,Yvelines
2000-01-23,2000,1,23,3.03,7.2,0.61,0.63,0.87,100.62,4.22,93.32,2.47,5.4,0.13,5.27,338.1,5.98,4.14,78,Yvelines
2000-01-24,2000,1,24,5.75,6.89,0.61,0.63,0.06,100.96,2.79,84.41,-1.54,2.45,-5.52,7.97,55.6,2.72,1.68,78,Yvelines
2000-01-25,2000,1,25,7.08,6.98,0.61,0.63,0.01,101.47,2.16,77.83,-3.21,1.66,-5.7,7.36,86.0,2.85,1.72,78,Yvelines
2000-01-26,2000,1,26,7.11,7.13,0.6,0.62,0.0,101.89,2.11,76.74,-3.38,1.23,-7.23,8.46,113.7,2.64,1.57,78,Yvelines
2000-01-27,2000,1,27,7.18,7.21,0.6,0.62,0.0,101.63,2.36,88.64,-4.27,2.35,-8.72,11.07,203.5,2.35,1.28,78,Yvelines
2000-01-28,2000,1,28,5.69,7.45,0.6,0.62,0.07,100.71,3.69,94.23,-0.06,4.89,-5.47,10.36,231.4,5.49,3.62,78,Yvelines
2000-01-29,2000,1,29,2.24,7.71,0.61,0.64,2.93,99.68,5.96,95.77,6.8,8.87,3.36,5.51,246.4,11.04,7.72,78,Yvelines
2000-01-30,2000,1,30,3.54,7.62,0.61,0.63,0.95,100.62,6.66,92.15,9.21,10.94,7.58,3.36,261.6,9.04,6.31,78,Yvelines
2000-01-31,2000,1,31,2.82,7.81,0.61,0.63,0.18,101.23,6.09,91.96,8.01,10.5,6.24,4.26,242.3,5.71,3.93,78,Yvelines
2000-02-01,2000,2,1,4.39,8.13,0.61,0.63,0.26,100.66,5.55,95.37,5.93,8.67,3.59,5.08,215.2,4.56,3.13,78,Yvelines
2000-02-02,2000,2,2,3.67,8.07,0.61,0.64,3.26,100.75,5.08,94.16,4.55,8.7,0.18,8.52,290.3,4.44,2.93,78,Yvelines
2000-02-03,2000,2,3,4.21,8.21,0.61,0.63,0.27,102.15,4.74,93.84,3.36,8.37,-0.94,9.31,275.5,3.03,1.75,78,Yvelines
2000-02-04,2000,2,4,7.05,8.52,0.61,0.63,0.06,102.23,4.52,89.6,4.06,8.41,1.8,6.61,216.5,3.51,2.17,78,Yvelines
2000-02-05,2000,2,5,7.86,8.47,0.61,0.63,0.0,101.54,4.9,88.53,5.24,12.05,-0.14,12.19,189.1,3.56,2.25,78,Yvelines
2000-02-06,2000,2,6,2.29,9.06,0.61,0.63,1.1,100.81,5.69,96.04,6.27,8.56,3.73,4.83,216.7,5.65,3.99,78,Yvelines
2000-02-07,2000,2,7,2.53,9.17,0.61,0.64,2.68,100.42,5.9,90.98,7.51,9.64,4.61,5.03,236.7,7.99,5.6,78,Yvelines
2000-02-08,2000,2,8,2.65,9.14,0.62,0.65,5.47,99.99,6.35,87.62,8.99,12.68,5.91,6.77,255.7,9.23,6.44,78,Yvelines
2000-02-09,2000,2,9,7.75,8.8,0.62,0.63,0.23,101.26,4.61,81.19,5.99,9.95,2.72,7.23,276.1,6.57,4.51,78,Yvelines
2000-02-10,2000,2,10,3.7,9.69,0.61,0.65,4.13,100.77,4.77,93.38,4.14,7.86,0.3,7.56,222.7,7.08,4.92,78,Yvelines
2000-02-11,2000,2,11,9.33,9.57,0.62,0.64,0.13,101.57,3.74,83.16,2.53,8.32,-1.99,10.31,298.5,2.05,1.18,78,Yvelines
2000-02-12,2000,2,12,6.87,9.85,0.62,0.64,1.8,101.12,4.67,92.18,3.63,7.69,-2.26,9.95,236.8,6.46,4.36,78,Yvelines
2000-02-13,2000,2,13,4.69,10.11,0.62,0.66,5.5,100.69,6.16,93.13,7.9,11.51,3.21,8.3,261.6,5.13,3.51,78,Yvelines
2000-02-14,2000,2,14,4.84,10.26,0.62,0.65,1.7,100.81,5.67,95.59,6.11,9.26,1.19,8.07,221.2,4.8,3.26,78,Yvelines
2000-02-15,2000,2,15,5.37,10.19,0.62,0.65,3.15,100.25,5.74,87.94,7.74,9.85,6.35,3.5,254.8,6.51,4.56,78,Yvelines
2000-02-16,2000,2,16,5.72,10.24,0.63,0.65,3.06,99.41,4.36,87.21,3.73,6.65,1.74,4.91,269.9,7.41,5.17,78,Yvelines
2000-02-17,2000,2,17,8.73,10.28,0.63,0.65,3.31,99.83,4.2,83.17,4.11,7.55,2.47,5.08,292.8,5.48,3.76,78,Yvelines
2000-02-18,2000,2,18,5.15,10.28,0.63,0.66,4.16,99.36,5.82,88.63,7.6,10.7,2.46,8.24,264.8,8.89,6.23,78,Yvelines
2000-02-19,2000,2,19,6.5,10.46,0.63,0.65,1.92,99.97,4.96,87.95,5.54,9.02,0.7,8.32,310.4,6.61,4.59,78,Yvelines
2000-02-20,2000,2,20,9.28,10.93,0.63,0.64,0.09,101.46,3.68,78.34,3.43,7.61,0.42,7.19,338.2,2.14,1.56,78,Yvelines
2000-02-21,2000,2,21,8.47,11.15,0.62,0.64,0.13,101.45,3.68,83.21,2.53,8.17,-2.81,10.98,227.5,3.2,1.97,78,Yvelines
2000-02-22,2000,2,22,6.7,10.88,0.62,0.64,0.35,101.1,4.25,87.15,3.71,8.25,0.21,8.04,229.2,2.75,1.65,78,Yvelines
2000-02-23,2000,2,23,5.22,11.89,0.62,0.64,0.52,101.08,4.6,90.2,4.1,8.76,-1.15,9.91,218.3,4.54,3.01,78,Yvelines
2000-02-24,2000,2,24,4.8,11.84,0.62,0.64,0.9,101.07,7.01,95.25,9.52,11.98,6.79,5.19,232.2,5.63,3.87,78,Yvelines
2000-02-25,2000,2,25,7.5,11.74,0.62,0.64,1.49,101.4,5.31,83.35,7.34,9.97,1.08,8.89,298.0,4.62,3.18,78,Yvelines
2000-02-26,2000,2,26,9.73,12.17,0.62,0.64,0.23,101.66,4.23,85.97,3.83,10.1,-0.6,10.7,161.5,2.22,1.34,78,Yvelines
2000-02-27,2000,2,27,11.02,12.48,0.62,0.63,0.04,100.85,6.03,89.41,7.92,15.8,0.91,14.89,196.1,5.39,3.69,78,Yvelines
2000-02-28,2000,2,28,4.93,12.7,0.63,0.67,7.93,100.26,5.75,91.97,6.97,9.44,3.51,5.93,224.7,6.76,4.63,78,Yvelines
2000-02-29,2000,2,29,5.21,12.99,0.63,0.66,3.95,99.56,5.43,92.37,5.95,9.96,2.74,7.22,221.3,8.86,6.17,78,Yvelines
2000-03-01,2000,3,1,9.0,12.27,0.64,0.66,4.19,99.6,4.94,87.05,5.62,8.08,1.65,6.43,299.1,6.08,4.19,78,Yvelines
2000-03-02,2000,3,2,9.16,13.48,0.63,0.65,0.24,100.84,4.45,85.19,4.43,8.23,-1.51,9.74,241.0,6.56,4.43,78,Yvelines
2000-03-03,2000,3,3,4.52,13.58,0.63,0.68,8.84,99.73,6.31,92.72,8.13,10.8,4.47,6.33,245.0,9.36,6.52,78,Yvelines
2000-03-04,2000,3,4,12.46,13.52,0.64,0.65,0.03,101.21,3.31,77.7,2.27,7.32,-2.23,9.55,330.7,4.51,2.98,78,Yvelines
2000-03-05,2000,3,5,12.85,14.06,0.63,0.65,0.03,101.98,3.23,76.7,2.3,8.95,-3.02,11.97,267.8,2.55,1.46,78,Yvelines
2000-03-06,2000,3,6,14.45,14.4,0.63,0.64,0.02,101.66,3.31,72.28,3.42,10.46,-2.76,13.22,229.5,2.76,1.65,78,Yvelines
2000-03-07,2000,3,7,13.02,14.29,0.62,0.64,0.15,101.42,5.02,81.75,6.97,13.93,1.1,12.83,270.3,4.38,2.84,78,Yvelines
2000-03-08,2000,3,8,10.93,14.4,0.62,0.64,0.02,101.45,5.96,82.62,9.45,15.94,4.42,11.52,260.6,6.47,4.45,78,Yvelines
2000-03-09,2000,3,9,7.17,14.36,0.62,0.64,0.22,101.46,6.94,88.28,10.66,15.63,6.7,8.93,281.2,6.43,4.51,78,Yvelines
2000-03-10,2000,3,10,7.46,13.91,0.62,0.63,0.12,101.44,6.48,87.38,9.83,15.28,6.8,8.48,286.1,4.5,3.18,78,Yvelines
2000-03-11,2000,3,11,7.69,14.54,0.62,0.64,0.14,100.95,5.89,90.04,7.68,13.61,3.79,9.82,295.2,4.7,3.14,78,Yvelines
2000-03-12,2000,3,12,14.93,15.29,0.62,0.63,0.0,101.23,4.76,78.7,7.11,12.84,2.85,9.99,59.7,2.93,1.8,78,Yvelines
2000-03-13,2000,3,13,15.26,15.7,0.61,0.63,0.02,101.32,5.57,85.7,7.64,14.65,1.55,13.1,312.2,2.32,1.53,78,Yvelines
2000-03-14,2000,3,14,10.01,16.22,0.61,0.63,1.12,101.17,6.2,88.29,8.98,14.6,4.49,10.11,291.1,5.92,4.1,78,Yvelines
2000-03-15,2000,3,15,12.9,15.94,0.61,0.63,0.08,101.89,4.21,79.7,5.32,11.03,0.7,10.33,344.3,3.61,2.37,78,Yvelines
2000-03-16,2000,3,16,9.54,16.34,0.61,0.63,0.07,101.92,5.1,85.58,6.65,12.41,0.57,11.84,328.7,3.17,2.18,78,Yvelines
2000-03-17,2000,3,17,9.09,16.47,0.61,0.63,0.07,101.79,5.48,84.19,8.08,13.3,4.86,8.44,357.5,4.12,2.87,78,Yvelines
2000-03-18,2000,3,18,9.23,16.35,0.61,0.63,0.24,101.78,4.8,81.26,6.7,11.62,3.67,7.95,8.5,5.86,4.1,78,Yvelines
2000-03-19,2000,3,19,12.93,16.99,0.61,0.63,0.63,101.75,4.89,81.54,6.93,12.25,3.59,8.66,35.0,5.49,3.84,78,Yvelines
2000-03-20,2000,3,20,11.86,17.24,0.61,0.62,0.01,101.33,4.37,80.01,5.73,12.12,2.15,9.97,57.4,4.61,3.12,78,Yvelines
2000-03-21,2000,3,21,16.99,17.67,0.61,0.62,0.01,100.69,4.26,70.53,7.36,14.59,1.91,12.68,112.8,2.52,1.72,78,Yvelines
2000-03-22,2000,3,22,16.43,17.65,0.6,0.62,0.0,100.26,4.88,70.71,8.64,16.06,0.96,15.1,180.3,2.31,1.37,78,Yvelines
2000-03-23,2000,3,23,9.81,18.05,0.6,0.62,1.36,99.67,6.15,80.04,10.03,16.74,3.66,13.08,160.5,3.83,2.4,78,Yvelines
2000-03-24,2000,3,24,10.46,17.94,0.61,0.63,2.69,99.56,6.41,84.7,10.02,13.83,6.79,7.04,235.8,4.97,3.39,78,Yvelines
2000-03-25,2000,3,25,11.12,18.62,0.61,0.63,2.18,99.93,5.46,85.3,7.58,11.2,4.37,6.83,228.0,4.07,2.8,78,Yvelines
2000-03-26,2000,3,26,10.55,18.1,0.62,0.65,4.22,99.55,5.05,90.29,5.42,9.48,3.52,5.96,242.6,4.55,3.12,78,Yvelines
2000-03-27,2000,3,27,11.08,18.7,0.62,0.64,2.29,99.56,4.82,85.25,5.67,8.55,3.52,5.03,3.7,4.07,2.8,78,Yvelines
2000-03-28,2000,3,28,7.27,19.36,0.62,0.64,1.55,100.02,4.62,84.72,5.2,9.06,2.62,6.44,28.8,6.4,4.45,78,Yvelines
2000-03-29,2000,3,29,7.21,19.6,0.62,0.65,2.67,99.72,4.63,87.94,4.53,7.52,1.9,5.62,29.4,4.45,3.11,78,Yvelines
2000-03-30,2000,3,30,6.47,19.77,0.63,0.66,3.9,99.72,5.23,90.58,5.88,8.19,4.48,3.71,292.1,2.41,1.64,78,Yvelines
2000-03-31,2000,3,31,12.97,19.57,0.63,0.65,1.53,99.3,5.0,83.98,6.48,10.87,4.03,6.84,237.7,2.64,1.76,78,Yvelines
2000-04-01,2000,4,1,5.93,20.34,0.63,0.66,3.8,99.02,5.51,92.69,6.06,10.16,3.2,6.96,217.3,4.21,2.8,78,Yvelines
2000-04-02,2000,4,2,13.9,20.38,0.63,0.64,0.11,98.33,5.9,78.46,9.94,16.06,4.61,11.45,130.9,5.33,3.67,78,Yvelines
2000-04-03,2000,4,3,9.1,20.74,0.62,0.65,3.37,97.4,7.0,90.41,9.71,14.42,6.53,7.89,162.2,4.44,2.97,78,Yvelines
2000-04-04,2000,4,4,11.91,19.87,0.63,0.65,2.86,97.92,5.7,85.59,7.75,14.23,3.4,10.83,4.3,4.28,3.02,78,Yvelines
2000-04-05,2000,4,5,4.7,21.1,0.62,0.64,0.5,99.69,4.06,76.98,4.68,7.88,1.46,6.42,14.7,6.98,4.8,78,Yvelines
2000-04-06,2000,4,6,17.64,21.02,0.62,0.63,0.0,101.22,3.28,69.96,3.82,9.94,-2.02,11.96,54.1,4.99,3.33,78,Yvelines
2000-04-07,2000,4,7,21.08,21.8,0.62,0.63,0.0,101.6,3.93,72.9,5.83,14.19,-2.88,17.07,72.0,4.29,2.77,78,Yvelines
2000-04-08,2000,4,8,21.45,22.09,0.61,0.62,0.01,100.76,4.59,73.21,7.87,15.99,0.56,15.43,87.1,3.46,2.16,78,Yvelines
2000-04-09,2000,4,9,11.88,22.14,0.61,0.63,0.17,99.48,5.64,84.48,8.0,13.42,3.52,9.9,83.0,2.91,1.8,78,Yvelines
2000-04-10,2000,4,10,14.92,22.25,0.61,0.62,0.78,99.46,5.22,75.87,8.98,15.26,1.74,13.52,37.2,4.75,3.17,78,Yvelines
2000-04-11,2000,4,11,11.39,22.09,0.61,0.64,3.49,98.27,4.38,81.42,4.85,9.59,-0.22,9.81,232.1,5.02,3.44,78,Yvelines
2000-04-12,2000,4,12,15.72,22.16,0.61,0.64,2.23,97.69,4.62,84.48,4.96,8.99,2.36,6.63,220.9,7.49,5.15,78,Yvelines
2000-04-13,2000,4,13,12.61,22.87,0.62,0.64,2.25,98.19,5.06,85.23,6.23,11.38,1.76,9.62,224.3,7.65,5.2,78,Yvelines
2000-04-14,2000,4,14,7.54,22.99,0.62,0.68,15.17,98.38,5.54,90.08,6.59,9.71,4.13,5.58,118.8,4.07,2.82,78,Yvelines
2000-04-15,2000,4,15,6.45,23.09,0.64,0.67,3.55,98.1,5.37,85.25,6.85,10.37,1.24,9.13,215.7,8.94,6.06,78,Yvelines
2000-04-16,2000,4,16,9.9,23.16,0.64,0.65,1.03,98.31,5.6,87.29,6.85,11.61,0.13,11.48,147.0,4.6,3.04,78,Yvelines
2000-04-17,2000,4,17,15.36,22.18,0.63,0.65,1.48,98.75,5.71,82.11,8.67,13.26,4.86,8.4,217.8,7.39,4.99,78,Yvelines
2000-04-18,2000,4,18,16.82,21.94,0.63,0.64,0.63,99.22,6.24,79.0,10.8,16.06,6.22,9.84,182.2,5.63,3.85,78,Yvelines
2000-04-19,2000,4,19,19.06,22.69,0.62,0.64,0.99,99.57,6.17,78.97,10.62,15.73,7.71,8.02,224.8,4.54,3.06,78,Yvelines
2000-04-20,2000,4,20,11.78,23.42,0.62,0.65,4.84,99.75,7.63,85.38,12.28,17.89,7.0,10.89,178.5,5.38,3.59,78,Yvelines
2000-04-21,2000,4,21,16.17,23.3,0.62,0.64,0.64,100.07,6.64,78.09,11.82,16.61,6.72,9.89,205.0,4.61,3.03,78,Yvelines
2000-04-22,2000,4,22,7.18,24.51,0.64,0.69,14.79,99.47,8.39,88.65,13.17,17.19,10.33,6.86,190.6,3.78,2.52,78,Yvelines
2000-04-23,2000,4,23,11.37,24.22,0.65,0.68,5.52,99.7,6.85,90.15,9.81,13.04,5.88,7.16,296.9,2.57,1.6,78,Yvelines
2000-04-24,2000,4,24,17.68,22.87,0.64,0.65,0.16,99.92,6.02,77.86,10.43,15.56,5.18,10.38,193.3,4.0,2.71,78,Yvelines
2000-04-25,2000,4,25,15.81,22.96,0.63,0.65,2.46,99.47,7.95,83.27,13.1,18.12,8.31,9.81,169.2,4.82,3.17,78,Yvelines
2000-04-26,2000,4,26,9.23,24.9,0.63,0.65,2.51,99.37,7.56,86.56,11.98,15.61,7.55,8.06,199.8,4.48,2.96,78,Yvelines
2000-04-27,2000,4,27,4.81,25.18,0.64,0.68,10.71,99.44,7.36,89.05,11.0,15.67,5.72,9.95,70.0,2.71,1.75,78,Yvelines
2000-04-28,2000,4,28,6.96,25.25,0.66,0.69,8.03,99.35,7.77,91.63,11.39,14.1,7.04,7.06,199.8,3.61,2.36,78,Yvelines
2000-04-29,2000,4,29,22.18,24.55,0.65,0.66,0.09,100.2,6.67,76.98,12.32,18.02,5.54,12.48,191.4,1.72,1.06,78,Yvelines
2000-04-30,2000,4,30,21.93,24.67,0.64,0.65,0.37,100.62,7.62,78.94,13.99,19.54,9.4,10.14,58.0,2.48,1.64,78,Yvelines
2000-05-01,2000,5,1,20.16,24.06,0.63,0.64,0.1,100.58,8.03,82.8,13.88,20.13,7.98,12.15,32.7,4.73,3.23,78,Yvelines
2000-05-02,2000,5,2,10.01,26.04,0.63,0.64,0.37,100.63,7.72,87.91,12.16,15.62,8.94,6.68,23.1,5.69,3.9,78,Yvelines
2000-05-03,2000,5,3,10.08,26.41,0.62,0.64,0.45,100.59,7.59,88.91,11.7,15.42,8.95,6.47,24.1,4.48,3.1,78,Yvelines
2000-05-04,2000,5,4,10.6,25.84,0.62,0.64,0.33,100.38,8.59,86.89,13.9,19.38,8.98,10.4,43.4,4.14,2.83,78,Yvelines
2000-05-05,2000,5,5,20.78,26.08,0.62,0.64,1.8,99.84,9.72,84.78,16.22,22.36,9.68,12.68,68.9,3.87,2.48,78,Yvelines
2000-05-06,2000,5,6,18.67,25.36,0.62,0.64,1.84,99.77,10.18,85.46,16.8,22.2,11.17,11.03,164.5,2.32,1.42,78,Yvelines
2000-05-07,2000,5,7,14.8,24.82,0.62,0.64,2.11,100.03,9.71,80.51,17.14,21.11,12.97,8.14,136.1,1.43,0.97,78,Yvelines
2000-05-08,2000,5,8,20.66,25.01,0.62,0.64,2.21,100.29,9.87,82.96,16.82,21.82,11.63,10.19,160.4,2.07,1.3,78,Yvelines
2000-05-09,2000,5,9,20.86,26.19,0.62,0.64,1.43,100.26,10.02,80.73,17.49,22.76,12.22,10.54,98.5,2.3,1.32,78,Yvelines
2000-05-10,2000,5,10,17.56,26.13,0.62,0.66,5.94,100.06,10.61,85.36,17.45,22.14,13.65,8.49,102.2,2.48,1.52,78,Yvelines
2000-05-11,2000,5,11,19.53,26.79,0.64,0.68,10.77,100.11,10.53,85.31,17.45,21.99,12.65,9.34,133.9,3.96,2.56,78,Yvelines
2000-05-12,2000,5,12,17.4,24.58,0.64,0.65,0.32,100.57,9.32,81.15,16.36,20.69,11.27,9.42,179.4,1.68,1.01,78,Yvelines
2000-05-13,2000,5,13,17.57,23.84,0.63,0.65,1.21,100.74,9.18,74.68,17.53,22.39,10.64,11.75,154.2,1.51,0.96,78,Yvelines
2000-05-14,2000,5,14,24.44,26.16,0.62,0.63,0.1,100.82,10.17,76.14,18.92,24.78,12.16,12.62,88.8,1.76,1.07,78,Yvelines
2000-05-15,2000,5,15,23.42,25.09,0.61,0.63,0.12,100.44,10.81,76.67,19.71,25.48,12.87,12.61,185.7,2.27,1.38,78,Yvelines
2000-05-16,2000,5,16,17.46,23.77,0.61,0.63,2.34,99.96,11.45,83.71,18.91,24.23,14.04,10.19,207.5,5.03,3.28,78,Yvelines
2000-05-17,2000,5,17,18.57,25.59,0.61,0.62,0.05,100.14,7.0,73.9,13.46,16.93,10.41,6.52,265.5,5.1,3.47,78,Yvelines
2000-05-18,2000,5,18,15.93,26.51,0.6,0.62,1.54,99.73,6.57,79.3,11.42,15.55,7.31,8.24,262.0,6.11,4.14,78,Yvelines
2000-05-19,2000,5,19,13.85,25.7,0.6,0.62,1.66,99.79,6.0,80.75,9.75,13.35,5.65,7.7,263.8,5.95,3.99,78,Yvelines
2000-05-20,2000,5,20,21.31,23.47,0.6,0.62,0.15,99.96,6.01,75.22,11.1,16.91,4.91,12.0,239.6,2.24,1.44,78,Yvelines
2000-05-21,2000,5,21,16.59,24.55,0.61,0.64,5.53,99.62,6.44,79.97,10.89,14.94,6.97,7.97,264.4,5.9,3.93,78,Yvelines
2000-05-22,2000,5,22,17.6,23.17,0.61,0.62,0.21,100.4,6.9,79.85,12.17,17.7,6.54,11.16,260.4,3.85,2.62,78,Yvelines
2000-05-23,2000,5,23,21.06,23.56,0.6,0.62,0.15,100.49,8.18,81.62,14.41,18.51,9.88,8.63,220.1,4.52,2.99,78,Yvelines
2000-05-24,2000,5,24,10.74,26.03,0.6,0.62,1.58,100.09,8.58,86.28,14.02,16.91,10.41,6.5,216.0,4.32,2.88,78,Yvelines
2000-05-25,2000,5,25,18.73,28.37,0.6,0.62,1.59,100.09,7.49,78.31,13.58,17.0,9.57,7.43,263.1,5.53,3.69,78,Yvelines
2000-05-26,2000,5,26,13.13,28.23,0.6,0.61,1.05,99.74,7.84,78.01,14.08,19.17,8.15,11.02,193.6,6.17,4.13,78,Yvelines
2000-05-27,2000,5,27,18.93,23.99,0.6,0.61,1.37,99.87,5.96,71.33,11.63,15.65,6.81,8.84,225.4,7.13,4.82,78,Yvelines
2000-05-28,2000,5,28,20.86,25.33,0.6,0.62,2.64,99.4,6.07,73.32,11.34,14.71,6.15,8.56,248.7,8.6,5.76,78,Yvelines
2000-05-29,2000,5,29,21.73,26.12,0.6,0.61,0.55,100.26,5.96,74.63,11.04,15.28,5.46,9.82,269.6,4.65,3.13,78,Yvelines
2000-05-30,2000,5,30,6.68,28.57,0.61,0.67,16.18,99.83,7.71,90.45,11.43,15.64,7.75,7.89,191.1,2.35,1.53,78,Yvelines
2000-05-31,2000,5,31,16.43,26.05,0.62,0.64,0.18,100.51,7.6,79.82,13.67,18.33,7.65,10.68,347.6,2.15,1.39,78,Yvelines
2000-06-01,2000,6,1,17.74,24.54,0.61,0.63,0.08,100.69,9.71,84.95,16.16,21.09,11.43,9.66,217.4,3.77,2.52,78,Yvelines
2000-06-02,2000,6,2,22.15,24.51,0.6,0.62,0.35,100.44,11.7,82.86,19.31,25.77,12.34,13.43,309.7,2.06,1.39,78,Yvelines
2000-06-03,2000,6,3,12.15,28.18,0.6,0.65,11.05,100.26,11.67,87.59,18.36,24.54,12.03,12.51,231.8,2.63,1.74,78,Yvelines
2000-06-04,2000,6,4,13.98,29.06,0.61,0.63,0.58,100.46,8.69,81.72,15.21,19.89,11.4,8.49,302.3,2.98,1.99,78,Yvelines
2000-06-05,2000,6,5,4.86,29.14,0.63,0.69,17.34,100.41,7.58,87.56,11.97,15.98,9.26,6.72,346.8,4.31,2.87,78,Yvelines
2000-06-06,2000,6,6,12.38,28.21,0.63,0.64,0.41,100.87,7.73,83.45,13.09,17.47,8.0,9.47,278.0,3.97,2.61,78,Yvelines
2000-06-07,2000,6,7,24.45,25.5,0.62,0.63,0.08,101.06,7.45,75.44,14.41,19.76,8.7,11.06,358.0,2.57,1.66,78,Yvelines
2000-06-08,2000,6,8,29.52,29.86,0.61,0.62,0.06,100.13,8.49,74.42,16.45,22.9,7.87,15.03,131.0,4.58,2.95,78,Yvelines
2000-06-09,2000,6,9,12.07,28.65,0.6,0.62,1.97,99.72,10.88,81.33,18.71,24.8,13.65,11.15,206.9,5.32,3.56,78,Yvelines
2000-06-10,2000,6,10,17.47,28.53,0.6,0.63,4.36,100.39,8.08,81.74,14.03,17.18,9.38,7.8,330.3,4.04,2.75,78,Yvelines
2000-06-11,2000,6,11,18.53,27.49,0.6,0.61,0.05,100.72,7.34,76.7,13.78,20.0,7.72,12.28,300.3,3.66,2.39,78,Yvelines
2000-06-12,2000,6,12,24.34,25.82,0.59,0.61,0.01,101.35,9.24,82.25,15.89,22.4,7.91,14.49,287.8,2.71,1.76,78,Yvelines
2000-06-13,2000,6,13,22.94,27.1,0.59,0.6,0.07,101.31,10.36,82.12,17.87,23.55,11.25,12.3,312.5,3.19,2.1,78,Yvelines
2000-06-14,2000,6,14,22.1,25.33,0.58,0.59,0.11,101.28,10.48,83.52,17.79,23.74,10.71,13.03,296.2,2.79,1.85,78,Yvelines
2000-06-15,2000,6,15,15.77,25.81,0.58,0.59,0.16,101.28,10.19,83.97,17.36,22.48,13.09,9.39,315.0,3.45,2.36,78,Yvelines
2000-06-16,2000,6,16,25.23,29.29,0.57,0.59,0.09,101.3,9.95,80.09,17.83,23.0,12.34,10.66,65.4,2.44,1.59,78,Yvelines
